τ,η,τ_x_η,skill_factor,A,β,σ,α,γ,success,effective_output,output_multiplier,labor_efficiency,technology_split,error_type
0.2324127661058555,1.2795195512826225,0.2973766782001173,1.67338531406881,0.842145236614191,0.9434075040100643,3.103564555782377,0.39657878035272554,0.0071260242809981144,false,NaN,0.7026233217998827,NaN,NaN,infeasible
0.2908960410381028,0.6591377329912788,0.19174055702599307,1.539278919322368,0.802590380924304,0.9603544520901182,2.1003969203553776,0.29274894004655283,0.010969550103204523,false,NaN,0.8082594429740069,NaN,NaN,infeasible
0.1531524503834701,1.3005818666550717,0.1991872998025318,0.9567103357617526,1.1292773884507457,0.9524464092480053,2.1638543376804975,0.2528245608240322,0.012588802129998748,false,NaN,0.8008127001974682,NaN,NaN,infeasible
0.20840456985958,1.0636293256965805,0.221665212111831,1.9529475216570598,0.8096626333637473,0.982702390018808,1.2068570787459314,0.39993557833405946,0.011160334068821585,true,0.4564893883357856,0.778334787888169,1.0,0.49999999999999994,none
0.07035217089628044,1.1909242964363647,0.08378410962742368,1.3628835127089831,1.0468948273723357,0.9601785828735176,3.007605356927943,0.32649826213423777,0.00854103058894668,false,NaN,0.9162158903725763,NaN,NaN,ErrorException
0.11733212430547416,1.1145973781934886,0.130778078128754,1.4016973837523992,1.0485236368705755,0.9817382102410118,2.404427490981367,0.3398224416649103,0.004194204912148937,false,NaN,0.869221921871246,NaN,NaN,infeasible
0.06860962719563739,0.9479473391912544,0.06503831354300839,1.2383911745387912,1.158798353827743,0.950929478360683,1.8924092195966165,0.3998257106022634,0.006352400477047343,true,0.9700028912305426,0.9349616864569916,1.0,0.49999999999999994,none
0.2423108922076452,0.7764260776398308,0.1881364956061898,1.534497092553128,1.5994369445628676,0.9410656355215334,1.7944800879145004,0.3410762126374569,0.01395140044363215,true,1.0370951762577167,0.8118635043938102,1.0,0.49999999999999994,none
0.2096419387432679,1.3671776812151677,0.28661777969647323,0.9326048234775721,1.1468409650742324,0.9664640563972624,2.1437927560823358,0.33256574794003585,0.0072266679163689625,false,NaN,0.7133822203035267,NaN,NaN,infeasible
0.25707967159567013,0.8176314013227693,0.21019641213836512,0.6176705371620319,0.9918743547804464,0.9582741123950452,2.1157779950325803,0.2851193885284605,0.018539283625927418,false,NaN,0.7898035878616348,NaN,NaN,infeasible
0.05480452937433685,0.8544046108722264,0.04682524259411578,1.8821486683795614,1.3649546688759304,0.9278846626147524,2.311111835681721,0.33578999651027513,0.007956161405739789,true,1.209266237244314,0.9531747574058842,1.0,0.49999999999999994,none
0.2812458347323566,1.2660300158860682,0.35606566861409594,0.9452659250191386,1.0108274614902928,0.9720063687731099,2.658294028612673,0.27228488569253945,0.021391543142222916,false,NaN,0.6439343313859041,NaN,NaN,infeasible
0.07076930920222944,1.1385750686277247,0.08057617108166507,2.161525011079135,0.8010579657961283,0.9615612258803646,2.2644653115215734,0.20671730855059375,0.006421328227105212,false,NaN,0.919423828918335,NaN,NaN,infeasible
0.2568813338185229,1.013014382862765,0.26022448584713487,2.9462373223522587,0.8472931292709008,0.9436066346551402,2.3060125970963172,0.3192563817715562,0.011786632258129754,false,NaN,0.7397755141528651,NaN,NaN,infeasible
0.004798979839135986,1.2816419996397073,0.006150574117260886,1.4057814762308565,1.0694875240086357,0.9354992408862751,2.4520416093211472,0.4470364990804474,0.00194762691577688,true,1.0056574340337792,0.9938494258827392,1.0,0.49999999999999994,none
0.15058146140961723,0.767663479693221,0.11559588864299725,1.4102371968535472,1.126267672895945,0.9497927338124598,1.9035254048124133,0.2922012480886535,0.0071596977351457,true,0.8701192162687097,0.8844041113570027,1.0,0.49999999999999994,none
0.2204448752116777,0.8194964957417676,0.18065380274020112,0.9450375346932423,1.5813445153807058,0.9306041594445035,2.2911112341036177,0.3797157239490145,0.014119754102957707,false,NaN,0.8193461972597988,NaN,NaN,infeasible
0.07275302594562312,0.890990980038376,0.06482228988804814,0.8162404864509911,1.6238007137573776,0.9362395904800502,1.5799109030311902,0.2909924620572403,0.01807677428451932,true,1.3582727865699022,0.9351777101119518,1.0,0.49999999999999994,none
0.28691266411883815,0.5430655804543071,0.1558123924793885,3.187107076477223,1.108395320728878,0.9821800109685749,2.404115223849708,0.296101944244154,0.007283502752287064,false,NaN,0.8441876075206115,NaN,NaN,infeasible
0.0450875405548384,0.5267168511122438,0.023748367385440068,1.0339380035745,1.0158078021620167,0.975255331373477,2.6865701543693357,0.304613707112554,0.002528472833343408,true,0.9674465342674933,0.9762516326145599,1.0,0.49999999999999994,none
0.02271469463130753,1.0900339315373697,0.024759787892634933,1.3724120745984978,1.2321065284503019,0.955812674402696,2.216045559196626,0.32578184422188555,0.0182688924078256,true,1.1445490429480256,0.9752402121073651,1.0,0.49999999999999994,none
0.05071376294527156,1.71125262439174,0.08678405993287654,1.6805698346053464,1.2034767672943374,0.9573219319454553,2.7778076010045707,0.29526152462200567,0.008758436574257395,false,NaN,0.9132159400671235,NaN,NaN,infeasible
0.06244337537668647,1.4531377744307794,0.0907388275228239,1.9195938883569723,1.3902741462547221,0.9525674038999647,1.4827680782608925,0.27094753413525063,0.010177193756683247,true,1.1063378532043537,0.9092611724771761,1.0,0.4999999999999999,none
0.15278692611825012,1.1573664988473278,0.17683046975112449,1.4451384902432403,0.93534372665951,0.9410497807984849,1.5544476809352896,0.3434278409141166,0.01952984835838915,true,0.6094327158875625,0.8231695302488755,1.0,0.49999999999999994,none
0.19906170213828026,1.4839200472665848,0.29539165044600363,1.5781079104279063,1.1999333945659845,0.9701019596298994,1.7331758767030978,0.399688112017424,0.019754189985617957,true,0.5921939975551708,0.7046083495539963,1.0,0.49999999999999994,none
0.11200212940750431,1.8201778354835096,0.20386379347449515,1.62214306721887,1.0993290912327367,0.9522907500265484,2.153971895932494,0.41211885219312283,0.012063464324497538,false,NaN,0.7961362065255049,NaN,NaN,infeasible
0.2741353237194835,0.6650850328168283,0.18232330077222453,1.3023544362083574,1.1236732686406026,0.9595825645582947,2.2847090567588095,0.293796000649205,0.013736401432879212,false,NaN,0.8176766992277755,NaN,NaN,infeasible
0.15418461884463722,0.9161339889947191,0.14125376990376784,1.8404758042010205,0.7670604533415496,0.9591663020275932,1.7310557080093394,0.207384028882286,0.0019094088602451165,true,0.5627396916438792,0.8587462300962322,1.0,0.49999999999999994,none
0.15293793146750415,1.1558898675848652,0.17677940535267656,1.5769595698548275,1.4847803037440113,0.9770339160357887,2.460959340532436,0.3348898680240806,0.006893977105203161,false,NaN,0.8232205946473234,NaN,NaN,infeasible
0.012505677146993532,0.7079331297963077,0.008853183162893291,1.2475165762263993,1.035213991114588,0.9585621360442567,2.020601954398056,0.2543046883397535,0.004251594860325228,true,0.9928335668967281,0.9911468168371067,1.0,0.49999999999999994,none
0.03293936796695803,0.8738173045171733,0.02878298972938659,0.8752274296574898,1.0558766920892917,0.936528333585529,1.926901718189765,0.3258578110023532,0.0063361787642307104,true,0.9574765804243812,0.9712170102706134,1.0,0.49999999999999994,none
0.13594386558712077,1.179110172774008,0.1602927948399965,0.30961094763537494,1.3128008215922513,0.9729448429412749,1.3335734761639304,0.33562222585132684,0.009503941194417914,true,0.8816416034968688,0.8397072051600035,1.0,0.49999999999999994,none
0.27855170277311136,0.9480345375373966,0.26407663471876097,1.4667340863377536,0.7757675815427052,0.9361703944161529,2.2385606095783808,0.3786003595373444,0.004456927551765885,false,NaN,0.735923365281239,NaN,NaN,infeasible
0.02920012566975405,1.5300617934984375,0.044677996652643645,1.7304221890482145,1.401917887741514,0.9689780511374266,2.089099899721094,0.2817295692450469,0.0036220660006919215,true,1.2642960488673285,0.9553220033473564,1.0,0.49999999999999994,none
0.2221466302691791,0.7515886841576241,0.16696289353406257,2.092490241897705,0.806675336218257,0.9443974701947497,2.876111494958014,0.2364563452587954,0.002136329478926151,false,NaN,0.8330371064659374,NaN,NaN,infeasible
0.2189586707803022,0.9254449909452575,0.2026342050976624,1.2159087150970094,1.7459387067246896,0.9736105932588797,2.2079786888996393,0.4157281247130981,0.004033186742517268,false,NaN,0.7973657949023376,NaN,NaN,infeasible
0.20704001984773027,0.5070815813281745,0.10498618066260369,1.8240212549761619,0.6889068223371207,0.9749439079096283,2.2716008532144967,0.374101569508625,0.01113387047795119,true,0.5501614395046587,0.8950138193373963,1.0,0.4999999999999512,none
0.2963382689739339,0.8579871528076445,0.2542544276648915,1.6449136499349937,1.4785248421622423,0.9744882110066123,2.105405749835832,0.37297761761273773,0.007199337880673526,false,NaN,0.7457455723351085,NaN,NaN,infeasible
0.2794285139666503,1.3559857543981537,0.37890108431142333,1.38728530310895,0.9023685714802729,0.9331231268057361,1.3642310849882384,0.3150262629085692,0.013723861728539193,true,0.33499549152929425,0.6210989156885767,1.0,0.499999999996968,none
0.27990686856340574,0.655130599902514,0.18337555471877814,1.5950911258764833,0.9897833671864961,0.9350815847220583,1.9358355564052394,0.3970389983510162,0.0057239077181024415,true,0.6465777588813891,0.8166244452812219,1.0,0.499999999999786,none
0.2955312577267499,1.1460039055138045,0.33867997555626206,1.5214318714600075,1.132965073545153,0.9480441224443995,2.380716150474523,0.34092679841588674,0.018556936427171183,false,NaN,0.6613200244437379,NaN,NaN,infeasible
0.17867831973243967,0.5636661854697342,0.10071492690972582,0.6062336681133381,1.0122153808400423,0.9336798726577508,2.297858494379896,0.31485315351354815,0.010503089709758651,true,0.8142887398639678,0.8992850730902742,1.0,0.49999999999999994,none
0.2972261708708332,0.9377623846338707,0.27872752277142687,0.6056969186711829,1.240213443357509,0.9477650242252464,1.3408035389100992,0.3488865368877888,0.016870273444684683,true,0.6127156072712175,0.7212724772285731,1.0,0.49999999999999994,none
0.27279909314205086,0.5019587276210388,0.1369338856897571,1.3036155233927975,0.9935331977013601,0.9840467817246376,2.7687733189762196,0.35504275795928303,0.0064093319441648425,false,NaN,0.8630661143102429,NaN,NaN,infeasible
0.12773051089527476,1.1445790563271019,0.1461976676246922,1.1673154299432689,0.8946706505119779,0.9223475257905861,2.4969029047976394,0.3196780145477663,0.01176219994539862,false,NaN,0.8538023323753078,NaN,NaN,infeasible
0.10354079772506902,1.1159313077006248,0.11554441780570215,2.9962159806907733,0.8541736212264811,0.9694135510481569,1.023297162236303,0.4353025033694183,0.006096886241870519,true,0.6037483012625707,0.8844555821942979,1.0,0.4999999999896672,none
0.23887747005579035,1.6754178117035803,0.4002195681461598,1.2020929680709311,1.180936276897368,0.9656146570389159,1.6489998978292206,0.3457259900884487,0.009097141598766586,false,NaN,0.5997804318538402,NaN,NaN,infeasible
0.2839694980326408,0.9597490922249523,0.2725394679564024,2.4043842908127577,0.6336414363470637,0.9667142491739024,2.281019003247175,0.41254884225730104,0.00934672338817853,false,NaN,0.7274605320435976,NaN,NaN,infeasible
0.09303261117789911,0.8354542935853986,0.07772449445203676,0.9115148132712955,0.7703350810186382,0.9461676689356742,2.0384569274786477,0.2825080330950529,0.007143525259653963,true,0.6458567569885109,0.9222755055479632,1.0,0.49999999999987127,none
0.29125761984156606,0.9508735390806908,0.27694916376296835,1.7086835690992501,0.9687438323402591,0.9425858335898695,2.6406234767678716,0.2801282393202801,0.014263056254411256,false,NaN,0.7230508362370316,NaN,NaN,infeasible
0.0488640133803066,1.3176502012609044,0.06438567706497653,2.972152694335765,1.2927596992243962,0.9546633945800622,1.6526514555561291,0.369646944740002,0.012060348869265764,true,1.0782902612688972,0.9356143229350234,1.0,0.49999999999999994,none
0.04810090015705349,1.0485879981614674,0.05043802660544933,1.851104549690228,0.9307827526212522,0.9569840875468947,2.9478551561808,0.28983076869161334,0.009685454949169368,false,NaN,0.9495619733945506,NaN,NaN,ErrorException
0.1491201746425502,1.2510008527609875,0.1865494656416977,2.195856354050732,0.9129606971815165,0.9526084314314524,2.056080400489279,0.3956753575512731,0.0031566844858105505,true,0.6006741350746522,0.8134505343583023,1.0,0.49999999999986844,none
0.16003457353214756,1.137182003122734,0.18198843689818003,1.9597987415408973,1.4187387087177223,0.9500743337331309,2.089253812754264,0.2728592329692637,0.012262181155406792,false,NaN,0.81801156310182,NaN,NaN,infeasible
0.15707257067832875,1.5470009826216273,0.2429914211822796,1.497635944374526,0.9866370809883527,0.9375377547921282,2.515620193570541,0.3319483748606667,0.00797389355229498,false,NaN,0.7570085788177204,NaN,NaN,infeasible
0.24685900003286843,1.2399390217436215,0.3060901070093635,1.8819122375926824,0.8682011643827291,0.9473643627503531,2.1219232101548093,0.35066214561262504,0.008693184959150894,false,NaN,0.6939098929906364,NaN,NaN,infeasible
0.041108945074007974,1.2033439211527908,0.04946819915981146,1.8281265508741777,0.6994326653164532,0.9726143022904791,2.0678502371647376,0.2864168426866337,0.013977109291293657,true,0.6251501964382858,0.9505318008401885,1.0,0.49999999999999994,none
0.13601948162065566,0.7953275075383482,0.10818003529401424,1.3793302451856866,1.761199398284921,0.9719804068283328,2.225371319498837,0.33032521689144334,0.0076752657849195344,false,NaN,0.8918199647059858,NaN,NaN,infeasible
0.2828507872665671,1.1144385846394504,0.3152198310255073,2.166868625267465,0.9633050689552808,0.9565245905458178,2.35433892459055,0.3989625344894865,0.008970429802641466,false,NaN,0.6847801689744927,NaN,NaN,infeasible
0.17557947078455996,1.4041527944148169,0.24654040454401457,0.2649149144025133,1.024489452468979,0.9810412243078034,1.5798225937732828,0.2678766372773778,0.012465689382662166,false,NaN,0.7534595954559854,NaN,NaN,infeasible
0.028207409297006825,0.9999135188710206,0.028204969888405238,2.118361366759312,0.7692828144759482,0.966247437399967,2.0745632716206455,0.3219683426017817,0.009441414382826268,true,0.7096626095571038,0.9717950301115947,1.0,0.49999999999999994,none
0.17813084430578005,0.55626595469812,0.09908812416893692,1.680016256137986,1.8779873880832236,0.9799487276384311,1.9185129612375669,0.30773559696127767,0.015957443505681217,true,1.5137850163785804,0.900911875831063,1.0,0.49999999999999994,none
0.22597938769705578,1.0294533750178514,0.2326352433492016,2.626161774441868,1.5712745406266027,0.9590122300650684,1.4725358391745447,0.30437064480443576,0.008502270954143682,true,0.9013204910508873,0.7673647566507984,1.0,0.49999999999999994,none
0.06816610931480553,1.1178557024355162,0.07619987401039813,2.3116958398197016,1.3723204167242768,0.9688721380302076,1.6331621856745875,0.2691762907978998,0.003794733826332205,true,1.1428999349784719,0.9238001259896018,1.0,0.49999999999999994,none
0.26986784644208567,0.6113442833709705,0.16498216518800396,0.7714567916672668,1.1933080944560943,0.9661468728202905,2.3018986005522675,0.29342361457242866,0.009323328983757283,false,NaN,0.8350178348119961,NaN,NaN,infeasible
0.1016523066241634,1.0433297657118226,0.10605687725425475,0.36452824932110767,0.70522871566741,0.9405692855831346,1.5869067821551646,0.4049419286601237,0.008282797024210264,true,0.531480998049335,0.8939431227457453,1.0,0.4999999999990932,none
0.17088778581339104,0.9773360104102483,0.16701478681470064,1.7301713684561386,0.8297690364420989,0.9706628753628452,1.7597618998286813,0.2318947825571236,0.011024862144150906,false,NaN,0.8329852131852994,NaN,NaN,infeasible
0.16087145792043114,1.8703939392794908,0.30089299989743007,0.8687694470023205,1.0003356513291695,0.9448958490477924,1.9894201360704278,0.34876434192193595,0.010527305993404231,false,NaN,0.6991070001025699,NaN,NaN,infeasible
0.11828033970352786,0.7491167599564947,0.08860578484526033,1.6916166063150004,1.2603357869395115,0.9450200735522032,1.2422423825459035,0.33176549269460937,0.01733489289200099,true,0.977651393069744,0.9113942151547396,1.0,0.49999999999999994,none
0.146920781511637,1.5462058545473438,0.2271697725279643,0.8223187967352471,1.0031993732705524,0.9261001549606723,1.780949302565692,0.2707432917366306,0.009139412920954016,true,0.5973333158765343,0.7728302274720357,1.0,0.49999999999999994,none
0.20807093609058613,0.8164192444049716,0.16987311642571146,0.7771794402758513,0.9252881156173565,0.9772186239924426,2.994422597311824,0.2770988054989624,0.008112684138289939,false,NaN,0.8301268835742885,NaN,NaN,infeasible
0.09357866404902497,1.64866672632721,0.15428002971177976,1.4437978688028974,1.3223866137481655,0.9311307547088243,2.224121197379182,0.28244020510166,0.0105872063673796,false,NaN,0.8457199702882202,NaN,NaN,infeasible
0.2308474922494562,1.2391561504443147,0.2860560898355599,1.3876353421977552,1.205617569400283,0.9653240205997572,1.6175889059496193,0.3737921722074741,0.019283501327494724,true,0.6050808999447473,0.71394391016444,1.0,0.4999999999999999,none
0.1394629966540426,1.1844496842642476,0.1651869023534266,1.0256597394133258,1.0351016910651003,0.9463472471672927,1.3518232633076952,0.33081877670076865,0.005937791573561615,true,0.6828840760895938,0.8348130976465734,1.0,0.49999999999999994,none
0.27957895752343775,1.8900794967918413,0.5284264553494868,1.234980032980798,0.9140223580839331,0.9463880945431812,1.9760725566695214,0.33575298689112876,0.0084134200131099,false,NaN,0.47157354465051315,NaN,NaN,infeasible
0.11922943216900289,0.9303676376198726,0.11092720514183406,1.4675591900255165,0.609764060700369,0.9589837805031155,3.0576135779007894,0.2868890888564219,0.0020318609897816233,false,NaN,0.8890727948581659,NaN,NaN,infeasible
0.1427267244561643,1.4816369792718391,0.2114691928845954,1.7075450296121544,0.6233164236899694,0.965809589027059,2.074611724980036,0.30534239681879566,0.009315779152571068,false,NaN,0.7885308071154046,NaN,NaN,infeasible
0.11236567509324909,0.6268471718924092,0.07043610564998452,2.4304168809469013,0.9147773199802147,0.974140571116154,1.3508284976002871,0.3349053107466872,0.0033067528807601,true,0.7501417366209621,0.9295638943500155,1.0,0.4999999999999999,none
0.25044381145665123,0.7682598673707408,0.1924059293735097,1.6853020770204437,0.9184104578888254,0.9699688403140343,1.2010436848418506,0.2928807909197253,0.011173311108018525,true,0.567593968725303,0.8075940706264904,1.0,0.4999999999944465,none
0.17927796996861908,0.6981845188423716,0.12516910320157748,0.9695444839170583,0.7571414197166345,0.9803784533560983,2.0512625669806526,0.39876297130215943,0.014692006134910344,true,0.5715157542069185,0.8748308967984225,1.0,0.49999999999999994,none
0.020132822346544187,1.2469833741471588,0.02510529474079899,0.6707678812504436,0.8038130031097763,0.9187257895852243,1.4926458877660436,0.3096903926234765,0.013699841969513212,true,0.7176978905453772,0.974894705259201,1.0,0.4999999999999999,none
0.08656838569437142,1.196033670446411,0.10353870408665962,1.1074058957546729,0.9759615832762439,0.9579387857743955,2.0052988049443754,0.34950173095197445,0.0029299265065752356,true,0.7712547419355633,0.8964612959133403,1.0,0.49999999999999994,none
0.07510285144689825,0.5143596668093016,0.038629877646655056,1.389839305993422,0.5672267043189443,0.9723514446987367,1.7939687566091622,0.3388944994763962,0.013200506796741413,true,0.5069526347207433,0.961370122353345,1.0,0.499999999999633,none
0.23219337559229128,0.6493865384816208,0.15078325243424087,1.4660378140766568,0.5337297622323965,0.9487693062938541,2.751493954254281,0.28830282438430177,0.012761493429624194,false,NaN,0.8492167475657592,NaN,NaN,infeasible
0.023794893707853624,1.1706208669584106,0.027854799101470838,1.847622094608501,0.912024637591641,0.9406157260335372,1.9936272099536871,0.36470095899732435,0.00895848154875459,true,0.8263019971430404,0.9721452008985292,1.0,0.49999999999999994,none
0.2397329963150257,0.907261516214354,0.21750052172338036,1.9688766196183762,1.6719688484872541,0.9855336108728773,1.824723664021252,0.40403878832287926,0.0038058182694242514,true,1.014141189837674,0.7824994782766197,1.0,0.49999999999999994,none
0.26920063025440316,1.14735335539353,0.3088682463964425,1.8420151911228226,1.2788791851732964,0.9607534690541796,1.8569812089628577,0.3764527350676897,0.024802603434343432,false,NaN,0.6911317536035575,NaN,NaN,infeasible
0.2170291728410558,0.767497552847317,0.16656935905198772,1.9617426631412922,1.2294500071914705,0.9613287227062541,1.9500751133801029,0.28218131365932936,0.00420368033415352,false,NaN,0.8334306409480123,NaN,NaN,infeasible
0.08870662875738379,1.4205161050928663,0.12600919477835767,1.4415995890967508,1.4989733936231995,0.9848767737598767,2.708816295567333,0.38541766213470674,0.013029727593762573,false,NaN,0.8739908052216423,NaN,NaN,infeasible
0.2851812152129233,1.5379565406063496,0.43859631519478237,1.1291041474685086,0.9795082533122358,0.9709386906362649,1.9335586092918284,0.3860779107473919,0.010260043240126889,false,NaN,0.5614036848052176,NaN,NaN,infeasible
0.19865137437215555,0.8415535997003797,0.16717577918831525,1.87732640144852,1.2086245734162666,0.9827907425053809,1.2619224888606015,0.25514777927577714,0.013909923730379924,true,0.8086781772509316,0.8328242208116847,1.0,0.49999999999999994,none
0.1792859040215468,0.9589657398530625,0.17192903959524777,1.7957265578848418,0.7595921473732478,0.9368996414373038,1.9914590201340787,0.3101773265812299,0.004670501904918125,true,0.5203614954457436,0.8280709604047523,1.0,0.49999999999999994,none
0.06446084847477843,0.7638618233771827,0.04923918125238453,1.4277004410755156,0.9556326793734715,0.9597235147153049,2.8766584547619574,0.38398615234610817,0.009600315606940397,true,0.8599435872200196,0.9507608187476154,1.0,0.49999999999999994,none
0.26788129261800264,1.5135463545284424,0.40545075388834484,1.3632049401965207,1.0235113402115166,0.9393100784976243,1.5563753249233625,0.44338580065707,0.017908115765720146,true,0.3506452774194811,0.5945492461116552,1.0,0.49999999999999994,none
0.12808994631483056,0.7622707386117473,0.09763921798614496,0.4801425918101788,0.8850785419751832,0.9439198289698385,1.7428397469278591,0.27761673956423144,0.025006307820580255,true,0.702523111434239,0.9023607820138551,1.0,0.49999999999999994,none
0.18833663280717433,0.735692214273381,0.13855779441870278,1.3473304128889747,1.1515682306509853,0.9616892980836829,2.570975253319866,0.3938366860172571,0.009573119502340634,false,NaN,0.8614422055812972,NaN,NaN,infeasible
0.2950791960641786,0.8171265675644147,0.24111705063958921,1.134854357278623,0.7547428085029255,0.9864699132307095,2.5855578990183092,0.33173982740490443,0.013812069347546675,false,NaN,0.7588829493604108,NaN,NaN,infeasible
0.08076321283379853,1.1953052628048555,0.09653669334126803,2.2090379593757774,1.4985419839827219,0.9835669549337904,2.2504045742522596,0.34452128409600125,0.005128022334824397,false,NaN,0.903463306658732,NaN,NaN,infeasible
0.031193814865938373,1.5000337018230077,0.046791773587335106,2.0489088957063752,1.1648597380390904,0.923287017663187,1.8834073034495855,0.3300487172653111,0.003948360130359597,true,1.0140611205611212,0.9532082264126649,1.0,0.49999999999999994,none
0.047697602492780586,0.688164374950626,0.03282379080608777,2.1984745160909958,1.2775920128953362,0.9559356049486993,1.8576298603022763,0.38231714805557077,0.007184331650655792,true,1.1417877511624648,0.9671762091939122,1.0,0.49999999999999994,none
0.01951281172160203,0.9159282287404164,0.01787233507791218,1.198361508516357,0.8768251492962714,0.9648033907693128,2.2761638036794363,0.3407668511910927,0.013390826719005695,true,0.8265265510382571,0.9821276649220878,1.0,0.49999999999999994,none
0.001376117355091666,1.1334044708494913,0.0015596975626744711,1.3224002210023773,0.6566444885279865,0.9386879068110582,2.0669301695662745,0.41984963786306967,0.014258470826095779,true,0.6189192308795359,0.9984403024373255,1.0,0.49999999999999994,none
0.024873341256208402,1.105349969624372,0.0274937470020066,0.6969746124532485,1.4940387851499806,0.9540970344792618,2.6285756229976815,0.3586079499693982,0.005914432630503877,true,1.3904783352740047,0.9725062529979934,1.0,0.499999999999991,none
0.09127780433940107,1.0681051515977813,0.09749429304144859,1.1849880844516902,1.248822973941901,0.9747049933900218,2.298432847067207,0.2851439689826214,0.004963660451175042,false,NaN,0.9025057069585514,NaN,NaN,infeasible
0.08886994270847018,0.752263590349372,0.06685362217601677,0.7460492962642541,0.8898681141590583,0.9761794430605315,1.5141880328316877,0.35219078241563523,0.01038627058177327,true,0.7403948301326257,0.9331463778239832,1.0,0.49999999999871303,none
0.023329362333366632,0.637153727831427,0.014864390178634628,1.808114101661572,0.7576870082816751,0.9498126078790465,1.9511680942552607,0.4663389995079902,0.013117087839294803,true,0.6892747212198689,0.9851356098213654,1.0,0.49999999999999994,none
0.26653815801901454,1.057437669405703,0.2818474886233157,0.8892655991676686,1.0553551914842716,0.9523928852429626,2.0989774219749893,0.3062927607350571,0.013698102233559025,false,NaN,0.7181525113766842,NaN,NaN,infeasible
0.1352600506206329,1.0043145485577443,0.13584363667695856,0.5943639370639102,1.136707562314977,0.903604631287659,1.631817053573804,0.37753288502278026,0.011208814663333346,true,0.801621926453875,0.8641563633230415,1.0,0.49999999999999994,none
0.010922737789951143,1.3910895823288048,0.015194506750110187,1.8552519116636959,0.6557851689267145,0.969222764810469,2.625233054987958,0.37633904888915254,0.01657255354292755,true,0.6241722930041386,0.9848054932498899,1.0,0.49999999999999994,none
0.12616531142560503,1.4321943646887596,0.1806932480429539,2.980245666808947,1.2392375126647486,0.9857949095762488,1.7000721443458364,0.2719871634678041,0.013482503960435483,false,NaN,0.819306751957046,NaN,NaN,infeasible
0.23179498026675643,0.6102705478065986,0.14145764958621315,1.2256145529571687,0.9421920862859962,0.9836282747463594,1.9456765953004416,0.3452610271810822,0.00723872209933149,true,0.6928341911086259,0.8585423504137868,1.0,0.49999999999999994,none
0.03698820557541133,0.6734151428383817,0.024908417740901048,1.6257105520314472,0.7913387510995461,0.9482472063366651,2.0207633637931903,0.3315889355702478,0.004517687011971917,true,0.7274824885306392,0.975091582259099,1.0,0.49999999999999994,none
0.12177084006826479,1.0734999698980972,0.13072099314774827,0.44437554555666203,0.9444044982434868,0.9600344366304325,1.948756726508231,0.35963687057281474,0.013451371209843976,true,0.7027589889202843,0.8692790068522518,1.0,0.49999999999999994,none
